"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Apply for up to an $8000 grant for Agriculture and Youth Education through https://t.co/xufwH7ebep… #agdays17 #givesback",FALSE,0,NA,2016-11-08 16:02:03,FALSE,NA,"796019963643527169",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MBAgDays",5,FALSE,FALSE,NA,NA
"Workshops are set for Nov. 29 and 30 at Big Bend Community College https://t.co/hQ1eQ8YHiD",FALSE,0,NA,2016-11-08 16:00:09,FALSE,NA,"796019484385390592",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","iFiberOneNews",0,FALSE,FALSE,NA,NA
"Animal rights advocates wrong on the use of antibiotics by agriculture community https://t.co/ii42GL00Ga",FALSE,0,NA,2016-11-08 15:53:10,FALSE,NA,"796017729753010176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FUTP60DavidD",0,FALSE,FALSE,NA,NA
"RT @coopnews: Congratulations to @ButhBharraigh which has been named Social Enterprise of the Year at #RBAs2016!

https://t.co/8kaEFHDCYm
#…",FALSE,0,NA,2016-11-08 09:17:33,FALSE,NA,"795918168925540352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CroftMacLean",7,TRUE,FALSE,NA,NA
"RT @coopnews: Scottish co-op @ButhBharraigh crowned a winner at UK’s only dedicated national rural community awards
https://t.co/pClhtnSXWZ…",FALSE,0,NA,2016-11-08 08:04:18,FALSE,NA,"795899734057746432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fghays22",9,TRUE,FALSE,NA,NA
"RT @coopnews: Scottish co-op @ButhBharraigh crowned a winner at UK’s only dedicated national rural community awards
https://t.co/pClhtnSXWZ…",FALSE,0,NA,2016-11-08 08:02:36,FALSE,NA,"795899306020663296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Boylecoopparty",9,TRUE,FALSE,NA,NA
"RT @udaysingh1: Gram 2016 aims to expose the farming community to the global best
practices in agriculture.

https://t.co/lLwqFx2S6J",FALSE,0,NA,2016-11-08 07:56:55,FALSE,NA,"795897876408860672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scichallenge",2,TRUE,FALSE,NA,NA
"RT @LordGichohi: Call for Young innovators in Agriculture at the #Sharefair2016 - 1st Prize = USD 5000. https://t.co/d75DDw3yCO.",FALSE,0,NA,2016-11-08 07:35:32,FALSE,NA,"795892495586656256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","corriemwende",3,TRUE,FALSE,NA,NA
"RT @udaysingh1: Gram 2016 aims to expose the farming community to the global best
practices in agriculture.

https://t.co/lLwqFx2S6J",FALSE,0,NA,2016-11-08 07:33:58,FALSE,NA,"795892100562898944",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",2,TRUE,FALSE,NA,NA
"Gram 2016 aims to expose the farming community to the global best
practices in agriculture.

https://t.co/lLwqFx2S6J",FALSE,0,NA,2016-11-08 07:33:00,FALSE,NA,"795891857884643329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","udaysingh1",2,FALSE,FALSE,NA,NA
"RT @LordGichohi: Call for Young innovators in Agriculture at the #Sharefair2016 - 1st Prize = USD 5000. https://t.co/d75DDw3yCO.",FALSE,0,NA,2016-11-08 07:29:57,FALSE,NA,"795891088892436481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JShihembetsa",3,TRUE,FALSE,NA,NA
"Call for Young innovators in Agriculture at the #Sharefair2016 - 1st Prize = USD 5000. https://t.co/d75DDw3yCO.",FALSE,1,NA,2016-11-08 06:46:33,FALSE,NA,"795880167906349056",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","LordGichohi",3,FALSE,FALSE,NA,NA
"RT @csayosays: Call for #innovations for the #young Innovators in #Agriculture at the #Sharefair2016 - 1st Prize = USD 5000.  https://t.co/…",FALSE,0,NA,2016-11-08 06:36:55,FALSE,NA,"795877745737822208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nakitare",17,TRUE,FALSE,NA,NA
"RT @veganjourno: Scottish co-op @ButhBharraigh has been named Social Enterprise of the Year at #RBAs2016 https://t.co/LFGP2BRf4J #coops #so…",FALSE,0,NA,2016-11-08 06:03:25,FALSE,NA,"795869312674316288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clearmapping",11,TRUE,FALSE,NA,NA
"@dale_dixon Thanks for following! Find out more about our #Community Supported Agriculture garden! https://t.co/90omyWpWXZ",FALSE,1,"dale_dixon",2016-11-08 05:05:04,FALSE,NA,"795854630966194177","338007458","<a href=""http://www.audiense.com"" rel=""nofollow"">AudienseCo</a>","OldLandsCSA",0,FALSE,FALSE,NA,NA
"Did you know that kids who participate in Urban Agriculture programs (at school, in the community, at home) eat more fruit and vegetables?",FALSE,1,NA,2016-11-08 04:33:48,FALSE,NA,"795846760681783296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leah_ovadia",0,FALSE,FALSE,NA,NA
"The annual brunch set for Dec. 3 celebrates Grant County farmers and the importance of agriculture in the community https://t.co/VIky0IAdwS",FALSE,0,NA,2016-11-08 04:00:05,FALSE,NA,"795838274002558976",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","iFiberOneNews",0,FALSE,FALSE,NA,NA
"Sustainable agriculture for strengthening community livelihood of Vidarbha https://t.co/2HNieEbOyy @iamCARITAS… https://t.co/fgCb35vwyK",FALSE,0,NA,2016-11-08 03:31:59,TRUE,NA,"795831202565398528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Caritas_India",0,FALSE,FALSE,NA,NA
"RT @coopnews: Scottish co-op @ButhBharraigh crowned a winner at UK’s only dedicated national rural community awards
https://t.co/pClhtnSXWZ…",FALSE,0,NA,2016-11-08 03:29:04,FALSE,NA,"795830470399250432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VicFabians",9,TRUE,FALSE,NA,NA
"RT @animalag: Animal rights advocates wrong on the use of #antibiotics by agriculture community https://t.co/kEPuSnuAuP #abx",FALSE,0,NA,2016-11-08 02:24:35,FALSE,NA,"795814243752886273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lutzviewfarms",6,TRUE,FALSE,NA,NA
"RT @FeedFolks: Animal rights advocates wrong on the use of antibiotics by agriculture community @thehill @animalag https://t.co/3v5oga5GpL",FALSE,0,NA,2016-11-08 02:10:47,FALSE,NA,"795810769850007552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VitaFerm",1,TRUE,FALSE,NA,NA
"RT @animalag: Animal rights advocates wrong on the use of #antibiotics by agriculture community https://t.co/kEPuSnuAuP #abx",FALSE,0,NA,2016-11-08 01:40:47,FALSE,NA,"795803218328555520",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LWPinDC",6,TRUE,FALSE,NA,NA
"RT @GreenDoorCSA: We believe community supported agriculture deepens our relationship to food, supports local farmers, &amp; builds community.…",FALSE,0,NA,2016-11-08 00:14:56,FALSE,NA,"795781616090173442",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chef_Madewell",3,TRUE,FALSE,NA,NA
"Animal rights advocates wrong on the use of antibiotics by agriculture community - The Hill (blog) https://t.co/RF0cS2kOku",FALSE,0,NA,2016-11-07 23:24:10,FALSE,NA,"795768837773791232",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Agriculture24x7",0,FALSE,FALSE,NA,NA
"Animal rights advocates wrong on the use of antibiotics by agriculture community - The Hill (blog) https://t.co/rFeXZwawMU",FALSE,0,NA,2016-11-07 23:24:07,FALSE,NA,"795768825740345344",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Agriculturenew1",0,FALSE,FALSE,NA,NA
"Riverland Community College officially joined the Southern Minnesota Center of Agriculture. We'll have more on the LFN 6:15 Tuesday morning.",FALSE,0,NA,2016-11-07 22:51:17,FALSE,NA,"795760562198245376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LFNupdates",0,FALSE,FALSE,NA,NA
"RT @GreenDoorCSA: We believe community supported agriculture deepens our relationship to food, supports local farmers, &amp; builds community.…",FALSE,0,NA,2016-11-07 22:31:53,FALSE,NA,"795755681257242625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SallyGroundhog",3,TRUE,FALSE,NA,NA
"From NV food desert to community and Las Vegas Hotels https://t.co/RDnAiVI8jO #sustainable #foodie #agriculture #Nevada",FALSE,0,NA,2016-11-07 22:18:35,FALSE,NA,"795752334462631936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NRCS_Nevada",0,FALSE,FALSE,NA,NA
"We believe community supported agriculture deepens our relationship to food, supports local farmers, &amp; builds commu… https://t.co/PapH8YfMg9",FALSE,2,NA,2016-11-07 22:00:04,TRUE,NA,"795747672670040064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreenDoorCSA",3,FALSE,FALSE,NA,NA
"Animal rights advocates wrong on the use of antibiotics by agriculture community https://t.co/3raXIvnq4R",FALSE,0,NA,2016-11-07 21:26:12,FALSE,NA,"795739150859309056",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","JuneauPatrice",0,FALSE,FALSE,NA,NA
"RT @ksrelief: Dr.Al Rabeeah signed an agreement with the @UNmigration to promote resilient community development and agriculture in Rakhine…",FALSE,0,NA,2016-11-07 21:09:51,FALSE,NA,"795735037652172800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sahibalkair",6,TRUE,FALSE,NA,NA
"RT @csayosays: Call for #innovations for the #young Innovators in #Agriculture at the #Sharefair2016 - 1st Prize = USD 5000.  https://t.co/…",FALSE,0,NA,2016-11-07 20:56:23,FALSE,NA,"795731649652817920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SharonDAgostino",17,TRUE,FALSE,NA,NA
"RT @coopnews: Scottish co-op @ButhBharraigh crowned a winner at UK’s only dedicated national rural community awards
https://t.co/pClhtnSXWZ…",FALSE,0,NA,2016-11-07 20:49:19,FALSE,NA,"795729871314046980",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jamespcuk",9,TRUE,FALSE,NA,NA
"RT @animalag: Animal rights advocates wrong on the use of #antibiotics by agriculture community https://t.co/kEPuSnuAuP #abx",FALSE,0,NA,2016-11-07 20:48:18,FALSE,NA,"795729614245076992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattSchelling1",6,TRUE,FALSE,NA,NA
"RT @mikedmcginnis: #Farmers look ahead for Blue Sky in 2017. What's your best case scenario look like? See more at https://t.co/1YYmNtLnFY",FALSE,0,NA,2016-11-07 20:36:11,FALSE,NA,"795726565388722177",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SuccessfulFarm",1,TRUE,FALSE,NA,NA
"RT @csayosays: Call for #innovations for the #young Innovators in #Agriculture at the #Sharefair2016 - 1st Prize = USD 5000.  https://t.co/…",FALSE,0,NA,2016-11-07 20:29:45,FALSE,NA,"795724943967350785",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SayItForwardNow",17,TRUE,FALSE,NA,NA
"RT @animalag: Animal rights advocates wrong on the use of #antibiotics by agriculture community https://t.co/kEPuSnuAuP #abx",FALSE,0,NA,2016-11-07 19:35:33,FALSE,NA,"795711305311195142",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Engler4Mike",6,TRUE,FALSE,NA,NA
"What does a #climatesmart farm look like? WATCH: https://t.co/HwE5zgG72D #COP22 https://t.co/8XBCMpuO0c",FALSE,2,NA,2016-11-07 19:35:19,FALSE,NA,"795711248851763200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WBG_Agriculture",4,FALSE,FALSE,NA,NA
"RT @coopnews: Scottish co-op @ButhBharraigh crowned a winner at UK’s only dedicated national rural community awards
https://t.co/pClhtnSXWZ…",FALSE,0,NA,2016-11-07 19:31:50,FALSE,NA,"795710372074450944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UWBCCE",9,TRUE,FALSE,NA,NA
"RT @veganjourno: Scottish co-op @ButhBharraigh has been named Social Enterprise of the Year at #RBAs2016 https://t.co/LFGP2BRf4J #coops #so…",FALSE,0,NA,2016-11-07 19:28:21,FALSE,NA,"795709495309697024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shopperann68",11,TRUE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/C73dWuZwDj Thanks to @FAO_SLM @AIMS_Community @FAO4Members #nowreadi…",FALSE,0,NA,2016-11-07 19:26:02,FALSE,NA,"795708910111965184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veferuz",7,TRUE,FALSE,NA,NA
"""@FAOnews:The latest The Food&amp;Agriculture Spotlight! https://t.co/tdLNXnUdTq Thnx2 @FAO_SLM @AIMS_Community @FAO4Members #nowreading #unfao""",FALSE,0,NA,2016-11-07 19:21:30,FALSE,NA,"795707770712498178",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","NiliMajumder",0,FALSE,FALSE,NA,NA
"RT @coopnews: Congratulations to @ButhBharraigh which has been named Social Enterprise of the Year at #RBAs2016!

https://t.co/8kaEFHDCYm
#…",FALSE,0,NA,2016-11-07 19:20:23,FALSE,NA,"795707487618027520",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",7,TRUE,FALSE,NA,NA
"RT @veganjourno: Scottish co-op @ButhBharraigh has been named Social Enterprise of the Year at #RBAs2016 https://t.co/LFGP2BRf4J #coops #so…",FALSE,0,NA,2016-11-07 19:18:35,FALSE,NA,"795707037271388164",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",11,TRUE,FALSE,NA,NA
"RT @TaraAgacayak: Love this conference: Farming the Living Earth &gt;  https://t.co/fOf8gbtRM5 #food #life #farming #agriculture #creativity #…",FALSE,0,NA,2016-11-07 19:18:22,FALSE,NA,"795706982393147394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FraZampollo",3,TRUE,FALSE,NA,NA
"RT @veganjourno: Scottish co-op @ButhBharraigh has been named Social Enterprise of the Year at #RBAs2016 https://t.co/LFGP2BRf4J #coops #so…",FALSE,0,NA,2016-11-07 19:18:21,FALSE,NA,"795706976852447232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrew4mk",11,TRUE,FALSE,NA,NA
"RT @veganjourno: Scottish co-op @ButhBharraigh has been named Social Enterprise of the Year at #RBAs2016 https://t.co/LFGP2BRf4J #coops #so…",FALSE,0,NA,2016-11-07 19:18:06,FALSE,NA,"795706913728163841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","infocpc",11,TRUE,FALSE,NA,NA
"RT @coopnews: Congratulations to @ButhBharraigh which has been named Social Enterprise of the Year at #RBAs2016!

https://t.co/8kaEFHDCYm
#…",FALSE,0,NA,2016-11-07 19:18:01,FALSE,NA,"795706892899258371",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BarraBeachside",7,TRUE,FALSE,NA,NA
"@thehill Animal rights advocates wrong on the use of antibiotics by agriculture community https://t.co/FiMWyRz6oN",FALSE,0,"thehill",2016-11-07 18:53:16,FALSE,NA,"795700663057530881","1917731","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnimalsHealthy",0,FALSE,FALSE,NA,NA
"Animal rights advocates wrong on the use of antibiotics by agriculture community - https://t.co/1Fe98McgKH",FALSE,0,NA,2016-11-07 18:37:23,FALSE,NA,"795696666200326144",NA,"<a href=""http://nxtwire.com/"" rel=""nofollow""> Nxt Wire </a>","nxtwire",0,FALSE,FALSE,NA,NA
"RT @coopnews: Scottish co-op @ButhBharraigh crowned a winner at UK’s only dedicated national rural community awards
https://t.co/pClhtnSXWZ…",FALSE,0,NA,2016-11-07 18:09:12,FALSE,NA,"795689576148926465",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",9,TRUE,FALSE,NA,NA
"RT @coopnews: Scottish co-op @ButhBharraigh crowned a winner at UK’s only dedicated national rural community awards
https://t.co/pClhtnSXWZ…",FALSE,0,NA,2016-11-07 18:08:03,FALSE,NA,"795689284758106114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CwtchyHobbes",9,TRUE,FALSE,NA,NA
"RT @coopnews: Scottish co-op @ButhBharraigh crowned a winner at UK’s only dedicated national rural community awards
https://t.co/pClhtnSXWZ…",FALSE,0,NA,2016-11-07 18:06:08,FALSE,NA,"795688804434714624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gildedsplinters",9,TRUE,FALSE,NA,NA
"Animal rights advocates wrong on the use of antibiotics by agriculture community https://t.co/zXR0ZK05we",FALSE,0,NA,2016-11-07 18:00:34,FALSE,NA,"795687400227872768",NA,"<a href=""http://www.einnews.com"" rel=""nofollow"">EIN News Publisher</a>","EINAgriNews",0,FALSE,FALSE,NA,NA
"RT @csayosays: Call for #innovations for the #young Innovators in #Agriculture at the #Sharefair2016 - 1st Prize = USD 5000.  https://t.co/…",FALSE,0,NA,2016-11-07 17:58:48,FALSE,NA,"795686956667703300",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","csayosays",17,TRUE,FALSE,NA,NA
"RT @coopnews: Scottish co-op @ButhBharraigh crowned a winner at UK’s only dedicated national rural community awards
https://t.co/pClhtnSXWZ…",FALSE,0,NA,2016-11-07 17:55:36,FALSE,NA,"795686151927566340",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","FrontlineCopy",9,TRUE,FALSE,NA,NA
"Agriculture focus of poster, essay contests - The Fayette Tribune https://t.co/JTgVKzMUdQ",FALSE,0,NA,2016-11-07 17:55:08,FALSE,NA,"795686033849393152",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Agriculturenew1",0,FALSE,FALSE,NA,NA
"Agriculture focus of poster, essay contests - The Fayette Tribune https://t.co/2IVut9HyVY",FALSE,0,NA,2016-11-07 17:55:07,FALSE,NA,"795686030422614016",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Agriculture24x7",0,FALSE,FALSE,NA,NA
"Scottish co-op @ButhBharraigh crowned a winner at UK’s only dedicated national rural community awards… https://t.co/umupVw6UR0",FALSE,2,NA,2016-11-07 17:52:06,TRUE,NA,"795685270301671424",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","coopnews",9,FALSE,FALSE,NA,NA
"RT @DavieFarmPark: Davie #FarmPark has youth &amp; community programs, hands-on learning about agriculture, an equestrian area &amp; more! https://…",FALSE,0,NA,2016-11-07 17:48:35,FALSE,NA,"795684388197584900",NA,"<a href=""http://sdaglabs.com/"" rel=""nofollow"">Pesticide_Retweet</a>","SD_Ag_Labs",2,TRUE,FALSE,NA,NA
"RT @DavieFarmPark: Davie #FarmPark has youth &amp; community programs, hands-on learning about agriculture, an equestrian area &amp; more! https://…",FALSE,0,NA,2016-11-07 17:47:56,FALSE,NA,"795684220853243904",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Marnieg33",2,TRUE,FALSE,NA,NA
"#Farmers look ahead for Blue Sky in 2017. What's your best case scenario look like? See more at https://t.co/1YYmNtLnFY",FALSE,0,NA,2016-11-07 17:46:01,FALSE,NA,"795683739502145536",NA,"<a href=""http://lithium.com/what-we-offer/social-crm-suite/social-crm-platform/#/social-web-connect/"" rel=""nofollow"">Lithium Social CRM Platform</a>","mikedmcginnis",1,FALSE,FALSE,NA,NA
"ICUACFE 2017 : Urban Agriculture, Community, Food and Environment Rome, Italy March 5 - 6, 2017 https://t.co/QLOZ8GuB5R",FALSE,0,NA,2016-11-07 17:25:08,FALSE,NA,"795678486375624704",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","wasetorg",0,FALSE,FALSE,NA,NA
"ICUACFE 2017 : Urban Agriculture, Community, Food and Environment Rome, Italy March 5 - 6, 2017 https://t.co/RDGPuIqVtx",FALSE,0,NA,2016-11-07 17:25:08,FALSE,NA,"795678486274994176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CONFERENCELISTS",0,FALSE,FALSE,NA,NA
"ICUACFE 2017 : Urban Agriculture, Community, Food and Environment Rome, Italy March 5 - 6, 2017 https://t.co/1j8wWweLLB",FALSE,0,NA,2016-11-07 17:25:08,FALSE,NA,"795678485700345856",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","wwconferences",0,FALSE,FALSE,NA,NA
"RT @veganjourno: Scottish co-op @ButhBharraigh has been named Social Enterprise of the Year at #RBAs2016 https://t.co/LFGP2BRf4J #coops #so…",FALSE,0,NA,2016-11-07 17:20:21,FALSE,NA,"795677280391626753",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BauenArt",11,TRUE,FALSE,NA,NA
"ICUACFS 2017 : Urban Agriculture and Community Farm Systems Phuket, Thailand
March 6 - 7, 2017 https://t.co/E8D55XTWVa",FALSE,0,NA,2016-11-07 17:20:11,FALSE,NA,"795677239325159424",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","wwconferences",0,FALSE,FALSE,NA,NA
"ICUACFS 2017 : Urban Agriculture and Community Farm Systems Phuket, Thailand
March 6 - 7, 2017 https://t.co/BucaSq4W4w",FALSE,0,NA,2016-11-07 17:20:10,FALSE,NA,"795677236540145664",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","wasetorg",0,FALSE,FALSE,NA,NA
"ICUACFS 2017 : Urban Agriculture and Community Farm Systems Phuket, Thailand
March 6 - 7, 2017 https://t.co/lE9gxxaYOY",FALSE,0,NA,2016-11-07 17:20:10,FALSE,NA,"795677236338757633",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CONFERENCELISTS",0,FALSE,FALSE,NA,NA
"https://t.co/v3gqE8EiKd",FALSE,0,NA,2016-11-07 17:14:56,FALSE,NA,"795675919390310400",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","AndrewBooton",0,FALSE,FALSE,NA,NA
"RT @animalag: Animal rights advocates wrong on the use of #antibiotics by agriculture community https://t.co/kEPuSnuAuP #abx",FALSE,0,NA,2016-11-07 17:09:59,FALSE,NA,"795674670825689091",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MeatInstitute",6,TRUE,FALSE,NA,NA
"RT @animalag: Animal rights advocates wrong on the use of #antibiotics by agriculture community https://t.co/kEPuSnuAuP #abx",FALSE,0,NA,2016-11-07 17:09:39,FALSE,NA,"795674588092973057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nlmvp9970",6,TRUE,FALSE,NA,NA
"Animal rights advocates wrong on the use of #antibiotics by agriculture community https://t.co/kEPuSnuAuP #abx",FALSE,2,NA,2016-11-07 17:09:12,FALSE,NA,"795674474590904320",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","animalag",6,FALSE,FALSE,NA,NA
"Davie #FarmPark has youth &amp; community programs, hands-on learning about agriculture, an equestrian area &amp; more! https://t.co/z7VEusAs4K",FALSE,0,NA,2016-11-07 17:01:59,FALSE,NA,"795672659698872320",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DavieFarmPark",2,FALSE,FALSE,NA,NA
"#Urgenci,CommunitySupportedAgricultureAroundTheWorld The European Declaration on CSA: Guide... Read Blog: https://t.co/T67IWJUwsG",FALSE,1,NA,2016-11-07 16:54:39,FALSE,NA,"795670811705122816",NA,"<a href=""https://www.owler.com"" rel=""nofollow""> Agricultural       Pdts</a>","agriculturalpdt",0,FALSE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/C73dWuZwDj Thanks to @FAO_SLM @AIMS_Community @FAO4Members #nowreadi…",FALSE,0,NA,2016-11-07 16:43:49,FALSE,NA,"795668086129119232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FAONewYork",7,TRUE,FALSE,NA,NA
"Animal rights advocates wrong on the use of antibiotics by agriculture community @thehill @animalag https://t.co/3v5oga5GpL",FALSE,1,NA,2016-11-07 16:26:56,FALSE,NA,"795663838783897600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FeedFolks",1,FALSE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/C73dWuZwDj Thanks to @FAO_SLM @AIMS_Community @FAO4Members #nowreadi…",FALSE,0,NA,2016-11-07 16:05:23,FALSE,NA,"795658413627817984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","thatsmeeB",7,TRUE,FALSE,NA,NA
"What's a heritage turkey? Learn about sustainable agriculture from @kingfamilyfarms | https://t.co/lVtzB045wG | https://t.co/RXrHENSzGs",FALSE,0,NA,2016-11-07 15:43:32,FALSE,NA,"795652917860646913",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jcpressbaker",0,FALSE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/C73dWuZwDj Thanks to @FAO_SLM @AIMS_Community @FAO4Members #nowreadi…",FALSE,0,NA,2016-11-07 15:40:55,FALSE,NA,"795652259103141888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrupoDima",7,TRUE,FALSE,NA,NA
"The latest The Food &amp; Agriculture Spotlight! https://t.co/Yzf25i903K Thanks to FAO_SLM AIMS_Community FAO4Members #nowreading #unfao",FALSE,0,NA,2016-11-07 15:39:42,FALSE,NA,"795651951652466688",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Eco_disinfect",0,FALSE,FALSE,NA,NA
"RT @FAOnews: The latest The Food &amp; Agriculture Spotlight! https://t.co/C73dWuZwDj Thanks to @FAO_SLM @AIMS_Community @FAO4Members #nowreadi…",FALSE,0,NA,2016-11-07 15:39:33,FALSE,NA,"795651915229134850",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FAO_SLM",7,TRUE,FALSE,NA,NA
